wavelength_nm ,power_reading_0_dbm ,power_reading_1_dbm ,power_reading_2_dbm ,power_reading_3_dbm ,power_reading_4_dbm ,power_reading_5_dbm ,power_reading_6_dbm ,power_reading_7_dbm ,power_reading_8_dbm ,power_reading_9_dbm 
1556.0, -45.7180939, -45.7192345, -45.7192497, -45.7216377, -45.7228813, -45.7216721, -45.7209587, -45.7224007, -45.7235603, -45.7233963
1556.005, -45.6211205, -45.621315, -45.619545, -45.6177025, -45.6199188, -45.6189156, -45.6201134, -45.6200027, -45.6209755, -45.6216049
1556.0100000000002, -45.4844208, -45.4831352, -45.4827118, -45.4839973, -45.4834938, -45.4846115, -45.4859886, -45.4851608, -45.4852371, -45.4852371
1556.0150000000003, -45.3667641, -45.363678, -45.3641853, -45.3645935, -45.3622284, -45.3634949, -45.3611298, -45.3635864, -45.3631287, -45.362793
1556.0200000000004, -45.2241936, -45.2247581, -45.2217407, -45.2237663, -45.2250061, -45.2246666, -45.2237968, -45.2243271, -45.2243118, -45.2242699
1556.0250000000005, -45.0801582, -45.0812759, -45.0783577, -45.0803299, -45.077858, -45.0787849, -45.0797272, -45.0779991, -45.080143, -45.0817909
1556.0300000000007, -44.8909416, -44.8895454, -44.8918037, -44.8912697, -44.8900528, -44.8887634, -44.8902397, -44.8901215, -44.8903389, -44.8941612
1556.0350000000008, -44.7266769, -44.7258453, -44.7236328, -44.7248573, -44.725132, -44.7250938, -44.7259636, -44.7248039, -44.7275581, -44.7272835
1556.0400000000009, -44.5432129, -44.5409241, -44.5414391, -44.54039, -44.5409355, -44.5418701, -44.5430717, -44.540062, -44.5418434, -44.5424767
1556.045000000001, -44.3560791, -44.3544731, -44.3555489, -44.3539619, -44.3539886, -44.3545685, -44.3537102, -44.3529854, -44.3513145, -44.3511086
1556.050000000001, -44.117054, -44.1149559, -44.1146812, -44.1146812, -44.1145668, -44.1144867, -44.1139145, -44.1157913, -44.1163559, -44.1153793
1556.0550000000012, -43.8992081, -43.9001427, -43.9003296, -43.9010696, -43.9042854, -43.9032593, -43.9049301, -43.9047127, -43.9057693, -43.9057808
