wavelength_nm ,power_reading_0_dbm ,power_reading_1_dbm ,power_reading_2_dbm ,power_reading_3_dbm ,power_reading_4_dbm ,power_reading_5_dbm ,power_reading_6_dbm ,power_reading_7_dbm ,power_reading_8_dbm ,power_reading_9_dbm 
1554.155, -48.4829521, -48.4839516, -48.4859161, -48.488102, -48.4903793, -48.4922256, -48.4939461, -48.4967613, -48.499794, -48.5023003
1554.165, -48.5382576, -48.5418892, -48.544548, -48.5475235, -48.5503387, -48.555191, -48.5591545, -48.5612183, -48.5627747, -48.5663681
1554.175, -48.5994949, -48.6011925, -48.6038895, -48.6071587, -48.6114616, -48.6132278, -48.6171837, -48.6204681, -48.6213989, -48.6255226
1554.185, -48.6582336, -48.6606369, -48.6620979, -48.6646347, -48.6672707, -48.6688614, -48.6712723, -48.6735878, -48.6756058, -48.677269
1554.195, -48.6990471, -48.7023582, -48.7042618, -48.7054749, -48.7088585, -48.7104683, -48.713131, -48.7151031, -48.7172432, -48.7213936
1554.205, -48.7346268, -48.735321, -48.7384949, -48.7391243, -48.7417068, -48.7435608, -48.7467384, -48.7464066, -48.7481308, -48.7474365
1554.215, -48.7595825, -48.7619781, -48.7625122, -48.7641068, -48.7651367, -48.7681007, -48.7709007, -48.7699661, -48.7690353, -48.7732658
1554.225, -48.7791405, -48.7798424, -48.780777, -48.7824135, -48.7831154, -48.7841835, -48.7847862, -48.7875328, -48.7893372, -48.7898712
1554.235, -48.7941589, -48.795063, -48.7964401, -48.7991905, -48.7982178, -48.801033, -48.8024788, -48.8019066, -48.8054657, -48.8036194
1554.245, -48.8102722, -48.811451, -48.8129616, -48.8125572, -48.8141747, -48.8142433, -48.8165321, -48.816227, -48.8196983, -48.8193626
1554.2549999999999, -48.8238792, -48.8255005, -48.8250275, -48.8249283, -48.8268814, -48.8278618, -48.8302269, -48.8292122, -48.8312416, -48.8319168
1554.2649999999999, -48.8291473, -48.8292122, -48.832119, -48.8316116, -48.8353996, -48.8330307, -48.8361435, -48.8356018, -48.8369217, -48.8381081
1554.2749999999999, -48.8368874, -48.8386841, -48.8378372, -48.8398666, -48.8402748, -48.8406105, -48.841526, -48.8417969, -48.8427811, -48.8433571
